YY;MM;DD;hora;irradiancia;temperatura;precipitacion
2020;1;28;17;41.41;27.86;0.0
2020;1;28;18;0.0;26.25;0.0
2020;1;28;19;0.0;25.33;0.0
2020;1;28;20;0.0;24.58;0.0
2020;1;28;21;0.0;24.22;0.0
2020;1;28;22;0.0;23.88;0.0
2020;1;28;23;0.0;23.4;0.0
2020;1;29;0;0.0;22.73;0.0
2020;1;29;1;0.0;22.02;0.0
2020;1;29;2;0.0;21.3;0.0
2020;1;29;3;0.0;20.81;0.0
2020;1;29;4;0.0;20.59;0.0
2020;1;29;5;0.0;20.44;0.0
2020;1;29;6;38.65;20.9;0.0
2020;1;29;7;237.25;23.04;0.01
2020;1;29;8;455.27;25.82;0.01
2020;1;29;9;619.19;28.44;0.01
2020;1;29;10;690.42;30.51;0.02
2020;1;29;11;754.37;32.01;0.03
2020;1;29;12;645.83;32.9;0.04
2020;1;29;13;579.82;32.88;0.04
2020;1;29;14;478.72;32.36;0.05
2020;1;29;15;323.64;31.44;0.06
2020;1;29;16;162.04;30.04;0.07
2020;1;29;17;38.1;27.76;0.07
2020;1;29;18;0.0;26.17;0.09
2020;1;29;19;0.0;25.25;0.09
2020;1;29;20;0.0;24.47;0.1
2020;1;29;21;0.0;23.69;0.11
2020;1;29;22;0.0;22.98;0.13
2020;1;29;23;0.0;22.4;0.14
2020;1;30;0;0.0;21.8;0.15
2020;1;30;1;0.0;21.12;0.13
2020;1;30;2;0.0;20.59;0.11
2020;1;30;3;0.0;20.35;0.08
2020;1;30;4;0.0;20.09;0.05
2020;1;30;5;0.0;19.58;0.04
2020;1;30;6;35.2;20.37;0.02
2020;1;30;7;188.18;23.01;0.0
2020;1;30;8;376.06;26.2;0.0
2020;1;30;9;545.73;29.6;0.0
2020;1;30;10;622.81;31.69;0.0
2020;1;30;11;673.96;33.18;0.0
2020;1;30;12;723.44;34.12;0.0
2020;1;30;13;691.99;34.48;0.0
2020;1;30;14;522.54;34.31;0.0
2020;1;30;15;356.79;33.54;0.0
2020;1;30;16;197.66;32.13;0.0
2020;1;30;17;48.16;28.94;0.0
2020;1;30;18;0.0;26.92;0.0
2020;1;30;19;0.0;26.3;0.0
2020;1;30;20;0.0;25.55;0.0
2020;1;30;21;0.0;24.62;0.0
2020;1;30;22;0.0;23.63;0.0
2020;1;30;23;0.0;22.87;0.0
2020;1;31;0;0.0;22.35;0.0
2020;1;31;1;0.0;22.01;0.0
2020;1;31;2;0.0;21.62;0.0
2020;1;31;3;0.0;21.26;0.0
2020;1;31;4;0.0;21.01;0.0
2020;1;31;5;0.0;20.51;0.0
2020;1;31;6;37.59;21.33;0.0
2020;1;31;7;186.45;24.59;0.0
2020;1;31;8;307.95;27.76;0.0
2020;1;31;9;413.36;30.23;0.0
2020;1;31;10;637.66;32.19;0.0
2020;1;31;11;647.06;33.73;0.0
2020;1;31;12;648.42;34.76;0.0
2020;1;31;13;605.34;35.19;0.0
2020;1;31;14;451.1;35.01;0.0
2020;1;31;15;318.38;34.24;0.0
2020;1;31;16;178.65;32.8;0.0
2020;1;31;17;46.09;29.8;0.0
2020;1;31;18;0.0;27.62;0.0
2020;1;31;19;0.0;26.62;0.0
2020;1;31;20;0.0;25.87;0.0
2020;1;31;21;0.0;25.39;0.0
2020;1;31;22;0.0;25.19;0.0
2020;1;31;23;0.0;24.92;0.0
2020;2;1;0;0.0;24.57;0.0
2020;2;1;1;0.0;24.07;0.0
2020;2;1;2;0.0;23.65;0.0
2020;2;1;3;0.0;23.26;0.0
2020;2;1;4;0.0;22.71;0.0
2020;2;1;5;0.0;22.15;0.0
2020;2;1;6;30.39;23.12;0.0
2020;2;1;7;137.07;25.93;0.1
2020;2;1;8;290.09;28.15;0.21
2020;2;1;9;394.62;30.2;0.28
2020;2;1;10;574.7;31.8;0.33
2020;2;1;11;729.01;32.9;0.32
2020;2;1;12;752.32;33.58;0.34
2020;2;1;13;758.68;33.93;0.26
2020;2;1;14;591.44;33.72;0.21
2020;2;1;15;423.24;33.01;0.19
2020;2;1;16;231.84;31.73;0.14
2020;2;1;17;51.75;29.04;0.11
2020;2;1;18;0.0;27.01;0.08
2020;2;1;19;0.0;26.16;0.05
2020;2;1;20;0.0;25.44;0.03
2020;2;1;21;0.0;24.78;0.01
2020;2;1;22;0.0;24.03;0.01
2020;2;1;23;0.0;23.46;0.0
2020;2;2;0;0.0;23.01;0.0
2020;2;2;1;0.0;22.68;0.0
2020;2;2;2;0.0;22.3;0.0
2020;2;2;3;0.0;21.88;0.0
2020;2;2;4;0.0;21.4;0.0
2020;2;2;5;0.0;21.08;0.0
2020;2;2;6;30.24;22.02;0.0
2020;2;2;7;154.56;24.72;0.0
2020;2;2;8;314.6;27.78;0.0
2020;2;2;9;455.87;30.39;0.0
2020;2;2;10;644.55;32.19;0.0
2020;2;2;11;713.65;33.31;0.01
2020;2;2;12;689.4;34.09;0.01
2020;2;2;13;569.84;34.45;0.02
2020;2;2;14;465.93;33.87;0.02
2020;2;2;15;358.79;33.07;0.02
2020;2;2;16;178.8;31.71;0.02
2020;2;2;17;43.97;29.4;0.02
2020;2;2;18;0.0;27.62;0.02
2020;2;2;19;0.0;26.71;0.01
2020;2;2;20;0.0;26.02;0.01
2020;2;2;21;0.0;25.36;0.01
2020;2;2;22;0.0;24.76;0.01
2020;2;2;23;0.0;24.18;0.01
2020;2;3;0;0.0;23.57;0.01
2020;2;3;1;0.0;23.05;0.01
2020;2;3;2;0.0;22.63;0.01
2020;2;3;3;0.0;22.29;0.01
2020;2;3;4;0.0;21.8;0.01
2020;2;3;5;0.0;21.36;0.01
2020;2;3;6;28.04;22.3;0.01
2020;2;3;7;178.33;24.79;0.0
2020;2;3;8;349.68;27.87;0.0
2020;2;3;9;415.39;29.87;0.0
2020;2;3;10;692.76;31.32;0.0
2020;2;3;11;812.62;32.43;0.0
2020;2;3;12;859.96;33.1;0.0
2020;2;3;13;778.13;33.48;0.0
2020;2;3;14;629.34;33.5;0.0
2020;2;3;15;422.28;32.98;0.0
2020;2;3;16;229.88;31.62;0.0
2020;2;3;17;49.41;28.71;0.0
2020;2;3;18;0.0;26.37;0.0
2020;2;3;19;0.0;25.29;0.0
2020;2;3;20;0.0;24.4;0.0
2020;2;3;21;0.0;23.64;0.0
2020;2;3;22;0.0;23.01;0.0
2020;2;3;23;0.0;22.52;0.0
2020;2;4;0;0.0;22.04;0.0
2020;2;4;1;0.0;21.69;0.0
2020;2;4;2;0.0;21.4;0.0
2020;2;4;3;0.0;21.12;0.0
2020;2;4;4;0.0;20.91;0.0
2020;2;4;5;0.0;20.63;0.0
2020;2;4;6;39.19;21.68;0.0
2020;2;4;7;234.23;24.94;0.0
2020;2;4;8;468.8;27.87;0.0
2020;2;4;9;688.88;29.87;0.0
2020;2;4;10;814.51;31.46;0.0
2020;2;4;11;972.17;32.85;0.0
2020;2;4;12;979.79;33.94;0.0
2020;2;4;13;874.95;34.52;0.0
2020;2;4;14;765.76;34.53;0.0
2020;2;4;15;547.25;33.89;0.0
2020;2;4;16;308.91;32.55;0.0
2020;2;4;17;68.2;29.19;0.0
2020;2;4;18;0.0;26.48;0.0
2020;2;4;19;0.0;25.25;0.0
2020;2;4;20;0.0;24.31;0.0
2020;2;4;21;0.0;23.53;0.0
2020;2;4;22;0.0;23.0;0.0
2020;2;4;23;0.0;22.72;0.0
2020;2;5;0;0.0;22.26;0.0
2020;2;5;1;0.0;21.66;0.0
2020;2;5;2;0.0;21.09;0.0
2020;2;5;3;0.0;20.45;0.0
2020;2;5;4;0.0;19.85;0.0
2020;2;5;5;0.0;19.26;0.0
2020;2;5;6;44.66;20.51;0.0
2020;2;5;7;267.12;24.51;0.0
2020;2;5;8;520.88;27.82;0.0
2020;2;5;9;720.69;30.26;0.0
2020;2;5;10;897.02;32.16;0.0
2020;2;5;11;1014.19;33.65;0.0
2020;2;5;12;1003.48;34.66;0.0
2020;2;5;13;925.53;35.08;0.0
2020;2;5;14;779.1;34.94;0.0
2020;2;5;15;560.77;34.21;0.0
2020;2;5;16;313.63;32.84;0.0
2020;2;5;17;72.09;29.66;0.0
2020;2;5;18;0.0;27.1;0.0
2020;2;5;19;0.0;25.84;0.0
2020;2;5;20;0.0;24.62;0.0
2020;2;5;21;0.0;23.61;0.0
2020;2;5;22;0.0;22.7;0.0
2020;2;5;23;0.0;21.98;0.0
2020;2;6;0;0.0;21.3;0.0
2020;2;6;1;0.0;20.49;0.0
2020;2;6;2;0.0;19.69;0.0
2020;2;6;3;0.0;19.02;0.0
2020;2;6;4;0.0;18.58;0.0
2020;2;6;5;0.0;18.23;0.0
2020;2;6;6;42.27;20.03;0.0
2020;2;6;7;257.55;24.07;0.0
2020;2;6;8;492.36;27.41;0.0
2020;2;6;9;707.36;29.74;0.0
2020;2;6;10;793.04;31.54;0.0
2020;2;6;11;952.62;32.93;0.0
2020;2;6;12;948.68;33.87;0.0
2020;2;6;13;877.03;34.29;0.0
2020;2;6;14;765.83;34.15;0.0
2020;2;6;15;564.96;33.41;0.0
2020;2;6;16;313.04;31.96;0.0
2020;2;6;17;66.34;28.37;0.0
2020;2;6;18;0.0;25.69;0.0
2020;2;6;19;0.0;24.62;0.0
2020;2;6;20;0.0;23.63;0.0
2020;2;6;21;0.0;22.72;0.0
2020;2;6;22;0.0;22.0;0.0
2020;2;6;23;0.0;21.35;0.0
2020;2;7;0;0.0;20.76;0.0
2020;2;7;1;0.0;20.23;0.0
2020;2;7;2;0.0;19.76;0.0
2020;2;7;3;0.0;19.35;0.0
2020;2;7;4;0.0;18.9;0.0
2020;2;7;5;0.0;18.78;0.0
2020;2;7;6;39.34;20.52;0.0
2020;2;7;7;207.02;24.2;0.0
2020;2;7;8;411.41;27.45;0.0
2020;2;7;9;629.39;29.69;0.0
2020;2;7;10;813.84;31.81;0.0
2020;2;7;11;910.28;33.48;0.0
2020;2;7;12;917.56;34.68;0.0
2020;2;7;13;826.89;35.35;0.0
2020;2;7;14;687.98;35.43;0.0
2020;2;7;15;448.94;34.93;0.0
2020;2;7;16;247.2;33.74;0.0
2020;2;7;17;56.82;30.55;0.0
2020;2;7;18;0.0;28.11;0.0
2020;2;7;19;0.0;27.23;0.0
2020;2;7;20;0.0;26.61;0.0
2020;2;7;21;0.0;26.16;0.0
2020;2;7;22;0.0;25.95;0.0
2020;2;7;23;0.0;25.42;0.0
2020;2;8;0;0.0;24.59;0.0
2020;2;8;1;0.0;23.69;0.0
2020;2;8;2;0.0;23.04;0.0
2020;2;8;3;0.0;22.54;0.0
2020;2;8;4;0.0;22.08;0.0
2020;2;8;5;0.0;21.94;0.0
2020;2;8;6;37.57;22.26;0.0
2020;2;8;7;184.02;24.8;0.0
2020;2;8;8;394.41;27.86;0.0
2020;2;8;9;547.12;30.34;0.0
2020;2;8;10;730.78;32.47;0.0
2020;2;8;11;798.04;34.12;0.0
2020;2;8;12;815.23;35.12;0.0
2020;2;8;13;718.72;35.5;0.0
2020;2;8;14;463.9;35.3;0.0
2020;2;8;15;318.34;34.39;0.0
2020;2;8;16;189.43;32.85;0.0
2020;2;8;17;46.59;30.23;0.0
2020;2;8;18;0.0;28.13;0.0
2020;2;8;19;0.0;27.14;0.0
2020;2;8;20;0.0;26.28;0.0
2020;2;8;21;0.0;25.52;0.0
2020;2;8;22;0.0;24.82;0.0
2020;2;8;23;0.0;24.21;0.0
2020;2;9;0;0.0;23.58;0.0
2020;2;9;1;0.0;22.9;0.0
2020;2;9;2;0.0;22.15;0.0
2020;2;9;3;0.0;21.4;0.0
2020;2;9;4;0.0;20.82;0.0
2020;2;9;5;0.0;20.49;0.0
2020;2;9;6;37.51;21.21;0.0
2020;2;9;7;222.2;23.69;0.0
2020;2;9;8;466.38;26.54;0.0
2020;2;9;9;657.45;29.21;0.0
2020;2;9;10;799.02;31.37;0.0
2020;2;9;11;892.4;33.03;0.0
2020;2;9;12;906.24;34.16;0.0
2020;2;9;13;782.82;34.71;0.0
2020;2;9;14;656.48;34.65;0.0
2020;2;9;15;493.68;33.93;0.0
2020;2;9;16;273.8;32.47;0.0
2020;2;9;17;64.4;29.45;0.0
2020;2;9;18;0.0;26.92;0.0
2020;2;9;19;0.0;25.8;0.0
2020;2;9;20;0.0;24.94;0.0
2020;2;9;21;0.0;24.12;0.0
2020;2;9;22;0.0;23.51;0.0
2020;2;9;23;0.0;23.29;0.0
2020;2;10;0;0.0;23.15;0.0
2020;2;10;1;0.0;23.02;0.0
2020;2;10;2;0.0;22.38;0.0
2020;2;10;3;0.0;21.64;0.0
2020;2;10;4;0.0;20.98;0.0
2020;2;10;5;0.0;20.6;0.0
2020;2;10;6;45.68;21.8;0.0
2020;2;10;7;209.04;24.83;0.03
2020;2;10;8;398.45;27.65;0.03
2020;2;10;9;483.46;29.87;0.03
2020;2;10;10;695.91;31.65;0.02
2020;2;10;11;788.82;33.08;0.02
2020;2;10;12;765.97;34.05;0.01
2020;2;10;13;736.53;34.5;0.01
2020;2;10;14;568.51;34.48;0.01
2020;2;10;15;406.44;33.84;0.01
2020;2;10;16;231.3;32.51;0.0
2020;2;10;17;58.93;29.54;0.0
2020;2;10;18;0.0;27.04;0.0
2020;2;10;19;0.0;26.0;0.0
2020;2;10;20;0.0;25.15;0.0
2020;2;10;21;0.0;24.36;0.01
2020;2;10;22;0.0;23.62;0.01
2020;2;10;23;0.0;23.01;0.0
2020;2;11;0;0.0;22.34;0.0
2020;2;11;1;0.0;21.87;0.0
2020;2;11;2;0.0;21.39;0.0
2020;2;11;3;0.0;20.98;0.0
2020;2;11;4;0.0;20.47;0.0
2020;2;11;5;0.0;20.05;0.0
2020;2;11;6;44.02;21.51;0.01
2020;2;11;7;186.96;24.49;0.0
2020;2;11;8;374.05;27.17;0.0
2020;2;11;9;550.2;29.35;0.0
2020;2;11;10;674.7;31.19;0.0
2020;2;11;11;907.81;32.58;0.0
2020;2;11;12;904.09;33.58;0.0
2020;2;11;13;796.16;34.08;0.0
2020;2;11;14;675.22;34.18;0.0
2020;2;11;15;492.85;33.69;0.0
2020;2;11;16;270.88;32.51;0.0
2020;2;11;17;60.51;29.57;0.0
2020;2;11;18;0.0;26.98;0.0
2020;2;11;19;0.0;25.87;0.0
2020;2;11;20;0.0;25.01;0.0
2020;2;11;21;0.0;24.34;0.0
2020;2;11;22;0.0;23.96;0.0
2020;2;11;23;0.0;23.69;0.0
2020;2;12;0;0.0;23.2;0.0
2020;2;12;1;0.0;22.61;0.0
2020;2;12;2;0.0;22.03;0.0
2020;2;12;3;0.0;21.54;0.0
2020;2;12;4;0.0;21.16;0.0
2020;2;12;5;0.0;20.89;0.0
2020;2;12;6;38.22;22.09;0.0
2020;2;12;7;202.48;25.27;0.0
2020;2;12;8;412.03;27.93;0.0
2020;2;12;9;603.1;30.06;0.0
2020;2;12;10;773.39;31.84;0.0
2020;2;12;11;812.88;33.32;0.0
2020;2;12;12;796.03;34.26;0.0
2020;2;12;13;717.12;34.8;0.0
2020;2;12;14;626.28;34.83;0.0
2020;2;12;15;401.38;34.32;0.0
2020;2;12;16;214.62;33.07;0.0
2020;2;12;17;52.12;30.47;0.0
2020;2;12;18;0.0;28.19;0.0
2020;2;12;19;0.0;27.23;0.0
2020;2;12;20;0.0;26.4;0.0
2020;2;12;21;0.0;25.7;0.0
2020;2;12;22;0.0;25.0;0.0
2020;2;12;23;0.0;24.51;0.0
2020;2;13;0;0.0;24.15;0.0
2020;2;13;1;0.0;23.79;0.0
2020;2;13;2;0.0;23.59;0.0
2020;2;13;3;0.0;23.2;0.0
2020;2;13;4;0.0;22.76;0.0
2020;2;13;5;0.0;22.29;0.0
2020;2;13;6;38.78;23.05;0.0
2020;2;13;7;193.84;25.33;0.0
2020;2;13;8;377.06;27.97;0.0
2020;2;13;9;512.06;30.31;0.0
2020;2;13;10;568.7;32.35;0.0
2020;2;13;11;660.26;34.08;0.0
2020;2;13;12;695.25;35.23;0.0
2020;2;13;13;603.31;35.69;0.0
2020;2;13;14;403.4;35.55;0.0
2020;2;13;15;283.8;34.84;0.0
2020;2;13;16;130.22;33.49;0.0
2020;2;13;17;49.88;31.07;0.0
2020;2;13;18;0.0;28.8;0.0
2020;2;13;19;0.0;27.9;0.0
2020;2;13;20;0.0;27.29;0.0
2020;2;13;21;0.0;26.71;0.0
2020;2;13;22;0.0;26.04;0.0
2020;2;13;23;0.0;25.29;0.0
2020;2;14;0;0.0;24.52;0.0
2020;2;14;1;0.0;23.98;0.0
2020;2;14;2;0.0;23.51;0.0
2020;2;14;3;0.0;23.33;0.0
2020;2;14;4;0.0;22.75;0.0
2020;2;14;5;0.0;22.25;0.0
2020;2;14;6;39.48;23.09;0.0
2020;2;14;7;183.44;25.76;0.0
2020;2;14;8;329.11;28.41;0.0
2020;2;14;9;425.52;30.73;0.0
2020;2;14;10;405.98;32.55;0.0
2020;2;14;11;448.1;33.83;0.0
2020;2;14;12;339.4;34.89;0.0
2020;2;14;13;318.9;35.29;0.0
2020;2;14;14;247.34;35.03;0.0
2020;2;14;15;217.16;34.19;0.0
2020;2;14;16;110.36;32.71;0.0
2020;2;14;17;36.27;30.41;0.0
2020;2;14;18;0.0;28.48;0.0
2020;2;14;19;0.0;27.62;0.0
2020;2;14;20;0.0;27.0;0.0
2020;2;14;21;0.0;26.34;0.0
2020;2;14;22;0.0;25.59;0.0
2020;2;14;23;0.0;24.85;0.0
2020;2;15;0;0.0;24.23;0.0
2020;2;15;1;0.0;23.69;0.0
2020;2;15;2;0.0;23.2;0.0
2020;2;15;3;0.0;22.87;0.0
2020;2;15;4;0.0;22.62;0.0
2020;2;15;5;0.0;22.33;0.0
2020;2;15;6;35.94;23.11;0.0
2020;2;15;7;176.98;25.04;0.0
2020;2;15;8;350.55;27.34;0.0
2020;2;15;9;551.42;29.54;0.0
2020;2;15;10;662.69;31.49;0.0
2020;2;15;11;873.12;32.86;0.0
2020;2;15;12;887.15;33.73;0.0
2020;2;15;13;742.19;34.19;0.0
2020;2;15;14;527.23;34.16;0.0
2020;2;15;15;362.2;33.58;0.0
2020;2;15;16;193.31;32.36;0.0
2020;2;15;17;44.95;29.81;0.0
2020;2;15;18;0.0;27.4;0.0
2020;2;15;19;0.0;26.48;0.0
2020;2;15;20;0.0;25.67;0.0
2020;2;15;21;0.0;25.15;0.0
2020;2;15;22;0.0;24.56;0.0
2020;2;15;23;0.0;24.01;0.0
2020;2;16;0;0.0;23.54;0.0
2020;2;16;1;0.0;23.09;0.0
2020;2;16;2;0.0;22.69;0.0
2020;2;16;3;0.0;22.19;0.0
2020;2;16;4;0.0;21.76;0.0
2020;2;16;5;0.0;21.53;0.0
2020;2;16;6;45.41;23.03;0.0
2020;2;16;7;206.45;26.06;0.0
2020;2;16;8;416.81;28.55;0.0
2020;2;16;9;569.08;30.84;0.0
2020;2;16;10;765.87;32.76;0.0
2020;2;16;11;783.3;34.21;0.0
2020;2;16;12;760.16;35.06;0.0
2020;2;16;13;655.95;35.37;0.0
2020;2;16;14;522.17;35.14;0.0
2020;2;16;15;365.98;34.33;0.0
2020;2;16;16;177.46;32.96;0.0
2020;2;16;17;41.54;30.25;0.0
2020;2;16;18;0.0;27.67;0.0
2020;2;16;19;0.0;26.63;0.0
2020;2;16;20;0.0;25.75;0.0
2020;2;16;21;0.0;25.02;0.0
2020;2;16;22;0.0;24.4;0.0
2020;2;16;23;0.0;23.8;0.0
2020;2;17;0;0.0;23.21;0.0
2020;2;17;1;0.0;22.68;0.0
2020;2;17;2;0.0;22.22;0.0
2020;2;17;3;0.0;21.85;0.0
2020;2;17;4;0.0;21.44;0.0
2020;2;17;5;0.0;21.05;0.0
2020;2;17;6;34.95;22.97;0.0
2020;2;17;7;200.46;26.52;0.0
2020;2;17;8;397.38;29.06;0.0
2020;2;17;9;665.12;31.2;0.0
2020;2;17;10;853.08;32.9;0.0
2020;2;17;11;975.39;34.06;0.0
2020;2;17;12;972.68;34.82;0.0
2020;2;17;13;878.5;35.18;0.0
2020;2;17;14;704.88;35.1;0.0
2020;2;17;15;524.34;34.59;0.0
2020;2;17;16;298.98;33.48;0.0
2020;2;17;17;66.82;30.79;0.0
2020;2;17;18;0.0;28.3;0.0
2020;2;17;19;0.0;27.28;0.0
2020;2;17;20;0.0;26.42;0.0
2020;2;17;21;0.0;25.83;0.0
2020;2;17;22;0.0;25.32;0.0
2020;2;17;23;0.0;24.87;0.0
2020;2;18;0;0.0;24.57;0.0
2020;2;18;1;0.0;24.19;0.0
2020;2;18;2;0.0;23.72;0.0
2020;2;18;3;0.0;23.28;0.0
2020;2;18;4;0.0;23.02;0.0
2020;2;18;5;0.0;22.68;0.0
2020;2;18;6;50.72;23.67;0.0
2020;2;18;7;269.86;26.46;0.0
2020;2;18;8;513.99;28.94;0.0
2020;2;18;9;684.28;31.23;0.0
2020;2;18;10;839.17;33.16;0.0
2020;2;18;11;927.26;34.69;0.0
2020;2;18;12;956.77;35.51;0.0
2020;2;18;13;849.66;35.75;0.0
2020;2;18;14;703.0;35.49;0.0
2020;2;18;15;475.63;34.69;0.0
2020;2;18;16;258.37;33.32;0.0
2020;2;18;17;58.44;31.12;0.0
2020;2;18;18;0.0;28.99;0.0
2020;2;18;19;0.0;28.01;0.0
2020;2;18;20;0.0;27.23;0.0
2020;2;18;21;0.0;26.62;0.0
2020;2;18;22;0.0;26.06;0.0
2020;2;18;23;0.0;25.53;0.0
2020;2;19;0;0.0;25.13;0.0
2020;2;19;1;0.0;24.76;0.0
2020;2;19;2;0.0;24.36;0.0
2020;2;19;3;0.0;23.93;0.0
2020;2;19;4;0.0;23.49;0.0
2020;2;19;5;0.0;23.08;0.0
2020;2;19;6;29.78;24.16;0.0
2020;2;19;7;105.55;27.07;0.0
2020;2;19;8;225.66;29.94;0.0
2020;2;19;9;414.68;32.23;0.0
2020;2;19;10;488.5;34.08;0.0
2020;2;19;11;613.54;35.51;0.0
2020;2;19;12;719.19;36.46;0.0
2020;2;19;13;718.04;36.91;0.0
2020;2;19;14;601.8;36.8;0.0
2020;2;19;15;442.86;36.02;0.0
2020;2;19;16;234.84;34.58;0.0
2020;2;19;17;49.27;32.28;0.0
2020;2;19;18;0.0;30.47;0.0
2020;2;19;19;0.0;29.58;0.0
2020;2;19;20;0.0;28.68;0.0
2020;2;19;21;0.0;27.82;0.0
2020;2;19;22;0.0;26.94;0.0
2020;2;19;23;0.0;26.1;0.0
2020;2;20;0;0.0;25.33;0.0
2020;2;20;1;0.0;24.69;0.0
2020;2;20;2;0.0;24.38;0.0
2020;2;20;3;0.0;24.21;0.0
2020;2;20;4;0.0;24.0;0.0
2020;2;20;5;0.0;23.8;0.0
2020;2;20;6;33.27;24.31;0.0
2020;2;20;7;152.81;25.98;0.0
2020;2;20;8;320.58;27.9;0.0
2020;2;20;9;485.07;29.85;0.0
2020;2;20;10;546.81;31.73;0.0
2020;2;20;11;584.84;33.39;0.0
2020;2;20;12;656.76;34.38;0.0
2020;2;20;13;578.53;34.73;0.0
2020;2;20;14;461.78;34.53;0.0
2020;2;20;15;311.08;33.5;0.0
2020;2;20;16;162.45;32.01;0.0
2020;2;20;17;46.12;30.11;0.0
2020;2;20;18;0.0;28.72;0.0
2020;2;20;19;0.0;27.85;0.0
2020;2;20;20;0.0;27.01;0.0
2020;2;20;21;0.0;26.31;0.0
2020;2;20;22;0.0;25.62;0.0
2020;2;20;23;0.0;25.05;0.0
2020;2;21;0;0.0;24.55;0.0
2020;2;21;1;0.0;24.23;0.0
2020;2;21;2;0.0;24.01;0.0
2020;2;21;3;0.0;23.71;0.0
2020;2;21;4;0.0;23.45;0.0
2020;2;21;5;0.0;23.3;0.0
2020;2;21;6;35.15;23.74;0.0
2020;2;21;7;139.83;25.12;0.18
2020;2;21;8;286.06;27.02;0.27
2020;2;21;9;420.88;29.68;0.38
2020;2;21;10;512.48;31.96;0.42
2020;2;21;11;549.31;33.48;0.44
2020;2;21;12;590.88;34.1;0.44
2020;2;21;13;496.2;33.67;0.37
2020;2;21;14;353.52;33.15;0.31
2020;2;21;15;251.4;32.3;0.26
2020;2;21;16;147.48;30.93;0.21
2020;2;21;17;35.71;29.05;0.25
2020;2;21;18;0.0;27.74;0.35
2020;2;21;19;0.0;26.68;0.47
2020;2;21;20;0.0;25.77;0.54
2020;2;21;21;0.0;25.06;0.54
2020;2;21;22;0.0;24.33;0.53
2020;2;21;23;0.0;23.57;0.55
2020;2;22;0;0.0;22.82;0.52
2020;2;22;1;0.0;22.19;0.46
2020;2;22;2;0.0;21.58;0.38
2020;2;22;3;0.0;21.08;0.28
2020;2;22;4;0.0;20.8;0.23
2020;2;22;5;0.0;20.64;0.21
2020;2;22;6;24.09;20.98;0.23
2020;2;22;7;116.57;21.69;0.02
2020;2;22;8;213.7;23.68;0.04
2020;2;22;9;328.33;26.52;0.06
2020;2;22;10;346.09;28.94;0.12
2020;2;22;11;469.23;30.5;0.21
2020;2;22;12;546.52;30.77;0.26
2020;2;22;13;487.85;30.61;0.2
2020;2;22;14;397.9;29.68;0.11
2020;2;22;15;253.51;28.56;0.05
2020;2;22;16;130.94;27.42;0.04
2020;2;22;17;33.51;25.8;0.04
2020;2;22;18;0.0;24.44;0.03
2020;2;22;19;0.0;23.76;0.03
2020;2;22;20;0.0;23.2;0.04
2020;2;22;21;0.0;22.72;0.04
2020;2;22;22;0.0;22.28;0.04
2020;2;22;23;0.0;21.84;0.04
2020;2;23;0;0.0;21.37;0.04
2020;2;23;1;0.0;20.91;0.03
2020;2;23;2;0.0;20.58;0.03
2020;2;23;3;0.0;20.38;0.03
2020;2;23;4;0.0;20.24;0.03
2020;2;23;5;0.0;20.12;0.03
2020;2;23;6;23.87;20.47;0.04
2020;2;23;7;103.75;21.86;0.06
2020;2;23;8;179.05;24.3;0.06
2020;2;23;9;261.43;27.08;0.07
2020;2;23;10;315.85;29.08;0.07
2020;2;23;11;326.01;30.4;0.08
2020;2;23;12;411.98;31.2;0.08
2020;2;23;13;489.8;31.67;0.07
2020;2;23;14;378.7;31.58;0.06
2020;2;23;15;257.25;30.75;0.04
2020;2;23;16;137.57;29.51;0.03
2020;2;23;17;40.26;27.61;0.02
2020;2;23;18;0.0;26.12;0.01
2020;2;23;19;0.0;25.29;0.01
2020;2;23;20;0.0;24.65;0.01
2020;2;23;21;0.0;24.02;0.01
2020;2;23;22;0.0;23.51;0.01
2020;2;23;23;0.0;23.12;0.01
2020;2;24;0;0.0;22.73;0.01
2020;2;24;1;0.0;22.27;0.01
2020;2;24;2;0.0;21.77;0.01
2020;2;24;3;0.0;21.24;0.01
2020;2;24;4;0.0;20.77;0.01
2020;2;24;5;0.0;20.4;0.01
2020;2;24;6;31.85;20.94;0.01
2020;2;24;7;106.73;22.96;0.0
2020;2;24;8;199.98;26.0;0.0
2020;2;24;9;299.66;29.2;0.0
2020;2;24;10;404.48;31.64;0.0
2020;2;24;11;513.46;33.25;0.0
2020;2;24;12;596.9;34.23;0.0
2020;2;24;13;538.73;34.38;0.0
2020;2;24;14;408.16;34.29;0.0
2020;2;24;15;231.18;33.65;0.0
2020;2;24;16;87.12;32.4;0.0
2020;2;24;17;45.71;29.9;0.0
2020;2;24;18;0.0;27.73;0.0
2020;2;24;19;0.0;26.69;0.0
2020;2;24;20;0.0;26.02;0.0
2020;2;24;21;0.0;25.44;0.0
2020;2;24;22;0.0;24.67;0.0
2020;2;24;23;0.0;24.06;0.0
2020;2;25;0;0.0;23.67;0.0
2020;2;25;1;0.0;23.12;0.0
2020;2;25;2;0.0;22.48;0.0
2020;2;25;3;0.0;21.9;0.0
2020;2;25;4;0.0;21.55;0.0
2020;2;25;5;0.0;21.52;0.0
2020;2;25;6;31.2;22.44;0.0
2020;2;25;7;165.85;24.92;0.0
2020;2;25;8;313.2;27.95;0.0
2020;2;25;9;511.23;30.87;0.0
